time,open,high,low,close,volume
2025-06-05 01:58:00,10072.88,10073.41,10062.96,10068.28,204
2025-06-05 01:59:00,10072.39,10072.47,10069.11,10070.56,251
2025-06-05 02:00:00,10082.14,10085.67,10072.75,10076.09,182
2025-06-05 02:01:00,10080.79,10090.11,10071.11,10084.66,193
2025-06-05 02:02:00,10082.41,10085.98,10075.87,10075.95,210
2025-06-05 02:03:00,10085.17,10089.58,10081.42,10085.37,235
2025-06-05 02:04:00,10087.12,10089.36,10085.22,10089.02,204
2025-06-05 02:05:00,10086.93,10087.79,10080.0,10082.32,142
2025-06-05 02:06:00,10081.83,10086.15,10076.09,10082.19,199
2025-06-05 02:07:00,10079.55,10084.42,10077.61,10082.52,230
2025-06-05 02:08:00,10071.06,10076.05,10069.69,10070.11,274
2025-06-05 02:09:00,10064.29,10066.32,10061.83,10063.05,69
2025-06-05 02:10:00,10075.5,10076.71,10070.43,10072.93,90
2025-06-05 02:11:00,10081.09,10083.58,10074.21,10076.24,126
2025-06-05 02:12:00,10074.26,10074.35,10072.47,10074.19,178
2025-06-05 02:13:00,10072.49,10077.92,10065.61,10076.2,261
2025-06-05 02:14:00,10071.84,10074.65,10063.96,10064.23,56
2025-06-05 02:15:00,10076.78,10083.04,10076.14,10082.46,129
2025-06-05 02:16:00,10071.61,10073.84,10066.81,10070.41,134
2025-06-05 02:17:00,10075.22,10082.0,10065.77,10065.82,58
2025-06-05 02:18:00,10080.36,10082.3,10079.44,10081.03,127
2025-06-05 02:19:00,10084.98,10088.09,10076.69,10087.16,51
2025-06-05 02:20:00,10087.18,10094.08,10081.03,10086.92,290
2025-06-05 02:21:00,10084.46,10086.46,10076.82,10078.78,59
2025-06-05 02:22:00,10084.52,10089.8,10079.49,10079.92,126
2025-06-05 02:23:00,10082.22,10083.63,10077.55,10083.05,268
2025-06-05 02:24:00,10072.62,10080.05,10067.44,10071.19,140
2025-06-05 02:25:00,10072.56,10073.95,10065.92,10072.25,251
2025-06-05 02:26:00,10074.32,10084.31,10072.46,10084.13,247
2025-06-05 02:27:00,10076.94,10078.59,10072.9,10074.35,232
2025-06-05 02:28:00,10076.36,10083.85,10066.94,10073.82,252
2025-06-05 02:29:00,10072.47,10073.34,10067.06,10071.85,248
2025-06-05 02:30:00,10071.5,10080.28,10064.67,10078.47,149
2025-06-05 02:31:00,10072.61,10079.41,10067.28,10070.67,127
2025-06-05 02:32:00,10069.98,10073.64,10066.84,10066.95,283
2025-06-05 02:33:00,10072.24,10078.07,10069.53,10071.47,170
2025-06-05 02:34:00,10075.62,10084.68,10073.26,10075.0,192
2025-06-05 02:35:00,10071.98,10076.3,10066.2,10067.55,59
2025-06-05 02:36:00,10073.19,10074.91,10065.54,10068.94,149
2025-06-05 02:37:00,10068.52,10073.94,10059.83,10059.95,192
2025-06-05 02:38:00,10071.54,10076.43,10071.45,10074.72,231
2025-06-05 02:39:00,10072.67,10081.26,10065.83,10078.25,53
2025-06-05 02:40:00,10068.05,10078.04,10067.55,10075.43,288
2025-06-05 02:41:00,10070.23,10073.23,10065.27,10067.03,193
2025-06-05 02:42:00,10070.74,10077.19,10061.59,10075.18,287
2025-06-05 02:43:00,10068.03,10070.68,10063.88,10065.91,156
2025-06-05 02:44:00,10068.6,10077.02,10065.14,10071.23,65
2025-06-05 02:45:00,10069.67,10073.81,10066.25,10072.84,115
2025-06-05 02:46:00,10074.41,10081.52,10068.19,10079.02,239
2025-06-05 02:47:00,10076.22,10083.56,10073.1,10081.85,240
2025-06-05 02:48:00,10074.57,10075.49,10065.16,10066.16,288
2025-06-05 02:49:00,10067.58,10077.23,10060.83,10076.82,143
2025-06-05 02:50:00,10068.43,10073.07,10059.38,10064.38,93
2025-06-05 02:51:00,10077.07,10086.28,10074.31,10080.59,134
2025-06-05 02:52:00,10078.53,10084.78,10077.03,10082.33,230
2025-06-05 02:53:00,10074.13,10079.5,10071.86,10075.82,292
2025-06-05 02:54:00,10072.6,10080.21,10069.21,10070.18,219
2025-06-05 02:55:00,10078.28,10081.45,10070.63,10080.23,96
2025-06-05 02:56:00,10080.56,10088.91,10070.66,10082.96,50
2025-06-05 02:57:00,10084.37,10086.29,10078.03,10078.63,56
2025-06-05 02:58:00,10084.24,10089.36,10082.78,10089.14,120
2025-06-05 02:59:00,10085.63,10091.99,10083.59,10086.17,83
2025-06-05 03:00:00,10089.74,10096.92,10087.7,10089.63,59
2025-06-05 03:01:00,10082.13,10089.65,10072.92,10076.33,228
2025-06-05 03:02:00,10082.65,10084.83,10079.77,10084.82,81
2025-06-05 03:03:00,10072.81,10076.08,10070.59,10072.25,255
2025-06-05 03:04:00,10074.24,10074.4,10072.96,10073.1,59
2025-06-05 03:05:00,10074.01,10077.39,10067.0,10072.64,269
2025-06-05 03:06:00,10068.01,10069.3,10060.89,10065.97,206
2025-06-05 03:07:00,10072.06,10073.52,10068.92,10072.87,141
2025-06-05 03:08:00,10059.32,10069.31,10058.81,10066.21,139
2025-06-05 03:09:00,10059.99,10065.35,10050.18,10062.07,181
2025-06-05 03:10:00,10063.17,10066.91,10055.32,10062.57,121
2025-06-05 03:11:00,10067.64,10072.8,10061.44,10065.38,97
2025-06-05 03:12:00,10073.0,10078.26,10072.5,10077.0,180
2025-06-05 03:13:00,10078.18,10079.48,10070.57,10077.92,263
2025-06-05 03:14:00,10077.7,10078.98,10069.2,10069.89,200
2025-06-05 03:15:00,10073.12,10082.87,10064.92,10076.53,203
2025-06-05 03:16:00,10073.35,10080.28,10068.09,10078.26,244
2025-06-05 03:17:00,10072.62,10078.78,10072.2,10073.37,274
2025-06-05 03:18:00,10068.72,10072.67,10065.76,10067.2,276
2025-06-05 03:19:00,10067.69,10069.55,10063.87,10068.21,188
2025-06-05 03:20:00,10077.17,10084.74,10076.59,10078.92,180
2025-06-05 03:21:00,10082.39,10084.4,10076.39,10077.37,265
2025-06-05 03:22:00,10080.21,10086.99,10077.53,10081.24,131
2025-06-05 03:23:00,10079.82,10086.44,10072.93,10077.41,106
2025-06-05 03:24:00,10079.44,10089.33,10072.8,10083.33,186
2025-06-05 03:25:00,10074.84,10082.41,10066.82,10066.83,199
2025-06-05 03:26:00,10080.23,10086.2,10077.82,10085.69,125
2025-06-05 03:27:00,10073.54,10079.65,10063.72,10078.75,146
2025-06-05 03:28:00,10081.42,10088.21,10072.09,10080.01,156
2025-06-05 03:29:00,10078.99,10084.83,10076.94,10080.34,209
2025-06-05 03:30:00,10087.27,10094.66,10077.66,10081.9,55
2025-06-05 03:31:00,10088.41,10091.13,10086.66,10090.25,229
2025-06-05 03:32:00,10096.0,10103.72,10093.54,10099.74,208
2025-06-05 03:33:00,10096.15,10103.19,10087.44,10098.89,131
2025-06-05 03:34:00,10109.29,10118.44,10101.81,10107.87,154
2025-06-05 03:35:00,10111.84,10113.01,10102.9,10103.61,203
2025-06-05 03:36:00,10110.7,10115.57,10109.24,10114.2,112
2025-06-05 03:37:00,10109.86,10116.59,10106.15,10114.37,286
2025-06-05 03:38:00,10112.38,10120.02,10111.48,10115.89,81
2025-06-05 03:39:00,10114.41,10116.53,10107.38,10115.3,206
2025-06-05 03:40:00,10104.74,10105.37,10101.18,10101.6,121
2025-06-05 03:41:00,10100.67,10109.41,10093.78,10096.96,132
2025-06-05 03:42:00,10099.79,10108.23,10090.8,10104.5,270
2025-06-05 03:43:00,10104.76,10112.29,10097.6,10110.41,283
2025-06-05 03:44:00,10107.16,10107.27,10099.92,10101.0,120
2025-06-05 03:45:00,10110.48,10113.4,10102.78,10105.06,177
2025-06-05 03:46:00,10115.59,10124.68,10106.7,10111.72,284
2025-06-05 03:47:00,10113.09,10114.68,10104.33,10106.57,73
2025-06-05 03:48:00,10110.16,10115.75,10103.68,10110.22,165
2025-06-05 03:49:00,10108.15,10114.14,10099.17,10111.22,169
2025-06-05 03:50:00,10098.52,10107.51,10092.3,10104.67,204
2025-06-05 03:51:00,10103.69,10107.8,10103.1,10106.19,221
2025-06-05 03:52:00,10110.35,10118.94,10107.87,10110.91,163
2025-06-05 03:53:00,10118.08,10121.42,10114.15,10117.67,120
2025-06-05 03:54:00,10125.47,10134.17,10124.71,10129.16,126
2025-06-05 03:55:00,10126.54,10127.83,10124.5,10126.1,107
2025-06-05 03:56:00,10124.71,10130.17,10120.91,10121.22,100
2025-06-05 03:57:00,10124.29,10133.66,10116.27,10122.03,142
2025-06-05 03:58:00,10121.35,10125.84,10117.16,10119.83,105
2025-06-05 03:59:00,10119.48,10124.84,10112.84,10124.7,219
2025-06-05 04:00:00,10120.65,10128.92,10116.49,10126.16,189
2025-06-05 04:01:00,10119.16,10124.3,10111.56,10121.0,221
2025-06-05 04:02:00,10117.74,10117.98,10109.4,10112.26,66
2025-06-05 04:03:00,10118.26,10124.56,10112.09,10123.8,257
2025-06-05 04:04:00,10118.47,10123.08,10110.2,10116.64,136
2025-06-05 04:05:00,10114.48,10115.59,10105.96,10110.09,96
2025-06-05 04:06:00,10113.29,10121.3,10109.08,10115.39,116
2025-06-05 04:07:00,10109.68,10115.56,10107.72,10112.45,87
2025-06-05 04:08:00,10106.09,10114.85,10102.57,10114.58,232
2025-06-05 04:09:00,10114.13,10119.48,10104.78,10119.12,59
2025-06-05 04:10:00,10111.53,10111.59,10106.65,10110.59,88
2025-06-05 04:11:00,10112.59,10119.91,10103.64,10113.88,171
2025-06-05 04:12:00,10112.25,10115.52,10110.56,10110.78,223
2025-06-05 04:13:00,10114.38,10123.91,10112.64,10121.08,168
2025-06-05 04:14:00,10103.53,10106.86,10093.87,10094.13,292
2025-06-05 04:15:00,10100.5,10106.2,10091.07,10102.35,124
2025-06-05 04:16:00,10100.56,10101.04,10099.02,10099.57,175
2025-06-05 04:17:00,10099.53,10100.9,10098.95,10099.15,106
2025-06-05 04:18:00,10095.57,10100.76,10088.3,10092.64,77
2025-06-05 04:19:00,10091.77,10100.02,10087.81,10092.13,180
2025-06-05 04:20:00,10095.7,10104.17,10085.87,10090.58,83
2025-06-05 04:21:00,10088.94,10098.22,10084.63,10094.32,196
2025-06-05 04:22:00,10082.27,10087.08,10073.44,10081.01,157
2025-06-05 04:23:00,10076.77,10082.13,10073.41,10076.25,215
2025-06-05 04:24:00,10071.88,10072.25,10070.03,10071.48,225
2025-06-05 04:25:00,10075.29,10080.67,10074.99,10076.69,288
2025-06-05 04:26:00,10073.43,10079.57,10072.85,10076.2,137
2025-06-05 04:27:00,10077.81,10087.77,10075.65,10076.32,142
2025-06-05 04:28:00,10075.52,10084.92,10071.81,10084.46,74
2025-06-05 04:29:00,10080.68,10090.07,10071.42,10073.83,134
2025-06-05 04:30:00,10082.42,10088.92,10078.75,10079.14,241
2025-06-05 04:31:00,10079.17,10083.33,10077.0,10080.31,158
2025-06-05 04:32:00,10075.97,10079.57,10073.01,10076.76,186
2025-06-05 04:33:00,10074.97,10078.49,10071.35,10077.4,211
2025-06-05 04:34:00,10071.37,10072.23,10061.54,10062.05,147
2025-06-05 04:35:00,10066.92,10067.99,10057.47,10067.94,139
2025-06-05 04:36:00,10068.82,10068.88,10060.66,10064.09,175
2025-06-05 04:37:00,10061.97,10066.13,10060.86,10062.75,234
2025-06-05 04:38:00,10061.52,10065.79,10054.67,10059.05,290
2025-06-05 04:39:00,10066.78,10075.64,10064.24,10065.08,217
2025-06-05 04:40:00,10060.57,10069.56,10058.36,10068.26,262
2025-06-05 04:41:00,10061.51,10070.93,10052.96,10061.76,134
2025-06-05 04:42:00,10072.55,10075.66,10064.07,10066.08,83
2025-06-05 04:43:00,10074.44,10079.7,10070.65,10072.46,285
2025-06-05 04:44:00,10082.01,10083.53,10072.88,10081.12,257
2025-06-05 04:45:00,10077.74,10078.01,10075.83,10077.9,139
2025-06-05 04:46:00,10072.16,10075.69,10070.12,10072.91,90
2025-06-05 04:47:00,10070.81,10075.26,10067.3,10073.6,201
2025-06-05 04:48:00,10068.71,10071.04,10068.64,10070.38,197
2025-06-05 04:49:00,10065.21,10066.39,10061.93,10065.63,157
2025-06-05 04:50:00,10058.65,10062.62,10057.91,10059.17,155
2025-06-05 04:51:00,10060.32,10069.85,10050.41,10051.75,173
2025-06-05 04:52:00,10059.43,10066.12,10056.82,10064.96,279
2025-06-05 04:53:00,10062.48,10062.83,10059.11,10059.4,274
2025-06-05 04:54:00,10061.62,10063.9,10057.04,10059.29,246
2025-06-05 04:55:00,10063.17,10065.93,10056.43,10056.51,252
2025-06-05 04:56:00,10064.45,10068.54,10059.91,10060.54,276
2025-06-05 04:57:00,10069.07,10075.06,10064.67,10071.46,279
2025-06-05 04:58:00,10070.09,10074.12,10067.34,10068.0,206
2025-06-05 04:59:00,10057.73,10061.37,10052.62,10057.09,281
2025-06-05 05:00:00,10054.29,10058.64,10046.54,10048.1,164
2025-06-05 05:01:00,10056.59,10057.7,10050.3,10055.27,134
2025-06-05 05:02:00,10051.98,10058.62,10046.26,10051.35,283
2025-06-05 05:03:00,10044.6,10047.54,10041.37,10046.98,299
2025-06-05 05:04:00,10046.7,10046.96,10044.91,10045.82,51
2025-06-05 05:05:00,10050.42,10053.62,10046.59,10048.04,115
2025-06-05 05:06:00,10056.88,10060.17,10054.39,10056.5,278
2025-06-05 05:07:00,10052.39,10056.41,10049.25,10051.08,137
2025-06-05 05:08:00,10051.62,10061.28,10044.76,10053.78,53
2025-06-05 05:09:00,10057.35,10058.09,10051.53,10057.7,212
2025-06-05 05:10:00,10062.14,10066.4,10059.4,10059.54,76
2025-06-05 05:11:00,10062.89,10069.9,10055.82,10066.43,83
2025-06-05 05:12:00,10063.36,10072.89,10057.53,10063.04,82
2025-06-05 05:13:00,10066.11,10072.1,10060.02,10068.74,67
2025-06-05 05:14:00,10054.63,10057.21,10053.83,10054.72,268
2025-06-05 05:15:00,10058.0,10064.22,10056.09,10062.82,177
2025-06-05 05:16:00,10064.38,10065.49,10058.99,10059.52,279
2025-06-05 05:17:00,10076.96,10080.87,10067.89,10070.14,140
2025-06-05 05:18:00,10070.11,10076.31,10061.75,10065.42,255
2025-06-05 05:19:00,10067.63,10068.84,10064.96,10068.23,90
2025-06-05 05:20:00,10068.63,10073.26,10060.73,10067.36,144
2025-06-05 05:21:00,10066.69,10076.19,10062.32,10070.32,223
2025-06-05 05:22:00,10075.76,10083.48,10075.34,10079.77,123
2025-06-05 05:23:00,10078.99,10082.53,10078.99,10081.51,129
2025-06-05 05:24:00,10076.21,10077.82,10070.97,10076.58,161
2025-06-05 05:25:00,10080.68,10088.05,10079.02,10086.82,136
2025-06-05 05:26:00,10090.1,10099.22,10089.77,10095.93,245
2025-06-05 05:27:00,10092.69,10094.82,10090.18,10091.96,113
2025-06-05 05:28:00,10089.66,10091.3,10082.2,10086.44,198
2025-06-05 05:29:00,10080.63,10081.31,10073.0,10075.78,80
2025-06-05 05:30:00,10080.87,10088.26,10071.03,10086.54,294
2025-06-05 05:31:00,10087.11,10087.41,10078.13,10081.9,284
2025-06-05 05:32:00,10078.52,10083.79,10077.38,10082.34,277
2025-06-05 05:33:00,10076.29,10084.47,10073.14,10082.1,79
2025-06-05 05:34:00,10069.35,10075.26,10066.83,10070.5,244
2025-06-05 05:35:00,10066.94,10069.0,10066.93,10067.09,95
2025-06-05 05:36:00,10073.27,10080.49,10066.97,10076.82,213
2025-06-05 05:37:00,10074.93,10081.01,10065.65,10066.98,211
2025-06-05 05:38:00,10068.97,10075.52,10063.25,10070.69,110
2025-06-05 05:39:00,10075.05,10082.49,10070.39,10077.39,249
2025-06-05 05:40:00,10084.26,10093.07,10077.76,10084.6,118
2025-06-05 05:41:00,10092.8,10097.2,10088.98,10091.37,266
2025-06-05 05:42:00,10086.14,10086.74,10083.35,10084.46,65
2025-06-05 05:43:00,10086.87,10089.71,10083.14,10089.01,104
2025-06-05 05:44:00,10071.72,10080.81,10064.2,10070.35,271
2025-06-05 05:45:00,10069.12,10073.89,10062.72,10065.9,286
2025-06-05 05:46:00,10071.0,10075.83,10066.95,10071.16,269
2025-06-05 05:47:00,10077.67,10078.97,10074.75,10078.63,200
2025-06-05 05:48:00,10082.69,10084.99,10077.53,10083.59,189
2025-06-05 05:49:00,10088.82,10096.98,10079.41,10086.37,76
2025-06-05 05:50:00,10092.84,10101.53,10087.76,10098.83,109
2025-06-05 05:51:00,10086.58,10092.42,10076.59,10087.8,95
2025-06-05 05:52:00,10086.65,10094.31,10079.34,10087.81,135
2025-06-05 05:53:00,10086.45,10090.1,10085.59,10088.59,142
2025-06-05 05:54:00,10085.46,10086.68,10077.25,10078.96,153
2025-06-05 05:55:00,10075.23,10080.74,10072.42,10075.3,121
2025-06-05 05:56:00,10071.66,10075.53,10070.92,10074.55,287
2025-06-05 05:57:00,10077.79,10085.3,10071.48,10076.85,50
2025-06-05 05:58:00,10079.64,10087.06,10072.89,10076.37,190
2025-06-05 05:59:00,10082.66,10084.03,10074.47,10077.56,149
2025-06-05 06:00:00,10073.85,10081.03,10069.82,10080.82,238
2025-06-05 06:01:00,10079.48,10084.18,10074.7,10077.97,84
2025-06-05 06:02:00,10086.5,10086.96,10085.99,10086.92,269
2025-06-05 06:03:00,10081.51,10086.42,10075.81,10081.94,287
2025-06-05 06:04:00,10083.4,10087.87,10075.12,10085.07,247
2025-06-05 06:05:00,10087.23,10094.18,10082.45,10090.5,177
2025-06-05 06:06:00,10083.79,10093.41,10077.79,10086.43,116
2025-06-05 06:07:00,10075.19,10079.61,10067.07,10067.24,266
2025-06-05 06:08:00,10077.34,10083.75,10074.44,10078.36,284
2025-06-05 06:09:00,10070.32,10076.01,10067.24,10073.22,168
2025-06-05 06:10:00,10074.0,10076.02,10065.5,10070.81,110
2025-06-05 06:11:00,10078.41,10083.1,10077.87,10079.15,135
2025-06-05 06:12:00,10088.61,10097.78,10085.2,10085.39,235
2025-06-05 06:13:00,10087.75,10090.97,10083.43,10089.39,182
2025-06-05 06:14:00,10088.76,10090.26,10083.58,10089.49,269
2025-06-05 06:15:00,10092.81,10096.09,10089.39,10091.25,298
2025-06-05 06:16:00,10096.49,10102.34,10088.2,10088.61,171
2025-06-05 06:17:00,10103.81,10109.35,10100.71,10109.01,119
2025-06-05 06:18:00,10100.03,10103.47,10097.0,10099.88,251
2025-06-05 06:19:00,10109.52,10110.24,10103.33,10108.58,257
2025-06-05 06:20:00,10110.71,10117.71,10102.2,10116.32,177
2025-06-05 06:21:00,10110.91,10111.73,10107.68,10109.71,138
2025-06-05 06:22:00,10103.0,10104.9,10101.68,10103.06,170
2025-06-05 06:23:00,10100.63,10102.42,10097.19,10100.95,116
2025-06-05 06:24:00,10107.41,10111.14,10101.54,10104.25,234
2025-06-05 06:25:00,10101.91,10111.17,10096.15,10101.83,257
2025-06-05 06:26:00,10099.99,10104.72,10097.29,10102.74,258
2025-06-05 06:27:00,10098.31,10101.88,10091.54,10096.59,78
2025-06-05 06:28:00,10085.96,10094.49,10085.38,10088.0,257
2025-06-05 06:29:00,10087.5,10088.24,10080.41,10086.23,100
2025-06-05 06:30:00,10085.68,10090.48,10084.27,10090.1,83
2025-06-05 06:31:00,10086.28,10086.89,10085.43,10085.54,291
2025-06-05 06:32:00,10082.0,10084.88,10075.32,10080.59,91
2025-06-05 06:33:00,10079.72,10080.11,10070.47,10077.07,135
2025-06-05 06:34:00,10072.3,10073.37,10065.5,10066.1,286
2025-06-05 06:35:00,10076.77,10084.39,10073.86,10083.12,202
2025-06-05 06:36:00,10081.59,10087.15,10080.82,10085.7,191
2025-06-05 06:37:00,10078.66,10083.4,10072.97,10075.31,235
2025-06-05 06:38:00,10078.38,10086.28,10076.68,10085.04,101
